fragment;ai
rec049_20091103_09.21.34(240-255).csv;97.0
rec049_20091103_09.21.34(255-270).csv;97.0
rec049_20091103_09.21.34(270-285).csv;97.0
rec049_20091103_09.21.34(285-300).csv;97.0
rec049_20091103_09.21.34(30-45).csv;97.0
rec049_20091103_09.21.34(300-315).csv;97.0
rec049_20091103_09.21.34(45-60).csv;97.0
rec049_20091103_09.21.34(60-75).csv;97.0
rec049_20091103_09.21.34(75-90).csv;97.0
rec049_20091103_09.21.34(90-105).csv;97.0
rec049_20091103_09.21.34(315-330).csv;97.0
rec049_20091103_09.21.34(330-345).csv;97.0
rec049_20091103_09.21.34(345-360).csv;97.0
rec049_20091103_09.21.34(360-375).csv;97.0
rec049_20091103_09.21.34(375-390).csv;97.0
rec049_20091103_09.21.34(390-405).csv;97.0
rec049_20091103_09.21.34(405-420).csv;97.0
rec049_20091103_09.21.34(420-435).csv;97.0
rec049_20091103_09.21.34(435-450).csv;89.8
rec049_20091103_09.21.34(450-465).csv;70.0
rec049_20091103_09.21.34(465-480).csv;70.0
rec049_20091103_09.21.34(480-495).csv;70.0
rec049_20091103_09.21.34(495-510).csv;70.0
rec049_20091103_09.21.34(510-525).csv;70.0
rec049_20091103_09.21.34(525-540).csv;70.0
rec049_20091103_09.21.34(540-555).csv;70.0
rec049_20091103_09.21.34(555-570).csv;56.666666666666664
rec049_20091103_09.21.34(570-585).csv;30.0
rec049_20091103_09.21.34(585-600).csv;30.0
rec049_20091103_09.21.34(600-615).csv;30.0
rec049_20091103_09.21.34(615-630).csv;30.0
rec049_20091103_09.21.34(630-645).csv;30.0
rec049_20091103_09.21.34(645-660).csv;30.0
rec049_20091103_09.21.34(660-675).csv;30.0
rec049_20091103_09.21.34(675-690).csv;30.0
rec049_20091103_09.21.34(690-705).csv;30.0
rec049_20091103_09.21.34(705-720).csv;30.0
rec049_20091103_09.21.34(720-735).csv;30.0
rec049_20091103_09.21.34(735-750).csv;30.0
rec049_20091103_09.21.34(750-765).csv;30.0
rec049_20091103_09.21.34(765-780).csv;30.0
rec049_20091103_09.21.34(780-795).csv;31.333333333333332
rec049_20091103_09.21.34(795-810).csv;50.0
rec049_20091103_09.21.34(810-825).csv;50.0
rec049_20091103_09.21.34(825-840).csv;50.0
rec049_20091103_09.21.34(840-855).csv;50.0
rec049_20091103_09.21.34(855-870).csv;50.0
rec049_20091103_09.21.34(870-885).csv;50.0
rec049_20091103_09.21.34(885-900).csv;50.0
rec049_20091103_09.21.34(1005-1020).csv;-1
rec049_20091103_09.21.34(1020-1035).csv;-1
rec049_20091103_09.21.34(1035-1050).csv;-1
rec049_20091103_09.21.34(1050-1065).csv;-1
rec049_20091103_09.21.34(1065-1080).csv;-1
rec049_20091103_09.21.34(1080-1095).csv;-1
rec049_20091103_09.21.34(1095-1110).csv;-1
rec049_20091103_09.21.34(1110-1125).csv;-1
rec049_20091103_09.21.34(1125-1140).csv;-1
rec049_20091103_09.21.34(1140-1155).csv;-1
rec049_20091103_09.21.34(1155-1170).csv;-1
rec049_20091103_09.21.34(1170-1185).csv;-1
rec049_20091103_09.21.34(1185-1200).csv;-1
rec049_20091103_09.21.34(1200-1215).csv;-1
rec049_20091103_09.21.34(900-915).csv;-1
rec049_20091103_09.21.34(915-930).csv;-1
rec049_20091103_09.21.34(930-945).csv;-1
rec049_20091103_09.21.34(945-960).csv;-1
rec049_20091103_09.21.34(960-975).csv;-1
rec049_20091103_09.21.34(975-990).csv;-1
rec049_20091103_09.21.34(990-1005).csv;-1
rec049_20091103_09.21.34(1215-1230).csv;-1
rec049_20091103_09.21.34(1230-1245).csv;-1
rec049_20091103_09.21.34(1245-1260).csv;-1
rec049_20091103_09.21.34(1260-1275).csv;-1
rec049_20091103_09.21.34(1275-1290).csv;50.0
rec049_20091103_09.21.34(1290-1305).csv;50.0
rec049_20091103_09.21.34(1305-1320).csv;50.0
rec049_20091103_09.21.34(1320-1335).csv;50.0
rec049_20091103_09.21.34(1335-1350).csv;50.0
rec049_20091103_09.21.34(1350-1365).csv;50.0
rec049_20091103_09.21.34(1365-1380).csv;50.0
rec049_20091103_09.21.34(1380-1395).csv;50.0
rec049_20091103_09.21.34(1395-1410).csv;50.0
rec049_20091103_09.21.34(1410-1425).csv;50.0
rec049_20091103_09.21.34(1425-1440).csv;50.0
rec049_20091103_09.21.34(1440-1455).csv;50.0
rec049_20091103_09.21.34(1455-1470).csv;50.0
rec049_20091103_09.21.34(1470-1485).csv;50.0
rec049_20091103_09.21.34(1485-1500).csv;50.0
rec049_20091103_09.21.34(1500-1515).csv;50.0
rec049_20091103_09.21.34(1515-1530).csv;50.0
rec049_20091103_09.21.34(1530-1545).csv;50.0
rec049_20091103_09.21.34(1545-1560).csv;50.0
rec049_20091103_09.21.34(1560-1575).csv;50.0
rec049_20091103_09.21.34(1575-1590).csv;50.0
rec049_20091103_09.21.34(1590-1605).csv;50.0
rec049_20091103_09.21.34(1605-1620).csv;50.0
rec049_20091103_09.21.34(1620-1635).csv;50.0
rec049_20091103_09.21.34(1635-1650).csv;50.0
rec049_20091103_09.21.34(1650-1665).csv;50.0
rec049_20091103_09.21.34(1665-1680).csv;50.0
rec049_20091103_09.21.34(1680-1695).csv;50.0
rec049_20091103_09.21.34(1695-1710).csv;50.0
rec049_20091103_09.21.34(1710-1725).csv;50.0
rec049_20091103_09.21.34(1725-1740).csv;50.0
rec049_20091103_09.21.34(1740-1755).csv;50.0
rec049_20091103_09.21.34(1755-1770).csv;50.0
rec049_20091103_09.21.34(1770-1785).csv;50.0
rec049_20091103_09.21.34(1785-1800).csv;50.0
rec049_20091103_09.21.34(1800-1815).csv;50.0
rec049_20091103_09.21.34(1815-1830).csv;50.0
rec049_20091103_09.21.34(1830-1845).csv;50.0
rec049_20091103_09.21.34(1845-1860).csv;50.0
rec049_20091103_09.21.34(1860-1875).csv;50.0
rec049_20091103_09.21.34(1875-1890).csv;50.0
rec049_20091103_09.21.34(1890-1905).csv;50.0
rec049_20091103_09.21.34(1905-1920).csv;50.0
rec049_20091103_09.21.34(1920-1935).csv;50.0
rec049_20091103_09.21.34(1935-1950).csv;50.0
rec049_20091103_09.21.34(1950-1965).csv;50.0
rec049_20091103_09.21.34(1965-1980).csv;50.0
rec049_20091103_09.21.34(1980-1995).csv;50.0
rec049_20091103_09.21.34(1995-2010).csv;50.0
rec049_20091103_09.21.34(2010-2025).csv;50.0
rec049_20091103_09.21.34(2025-2040).csv;50.0
rec049_20091103_09.21.34(2040-2055).csv;50.0
rec049_20091103_09.21.34(2055-2070).csv;50.0
rec049_20091103_09.21.34(2070-2085).csv;50.0
rec049_20091103_09.21.34(2085-2100).csv;50.0
rec049_20091103_09.21.34(2100-2115).csv;50.0
rec049_20091103_09.21.34(2115-2130).csv;50.0
rec049_20091103_09.21.34(2130-2145).csv;50.0
rec049_20091103_09.21.34(2145-2160).csv;50.0
rec049_20091103_09.21.34(2160-2175).csv;50.0
rec049_20091103_09.21.34(2175-2190).csv;50.0
rec049_20091103_09.21.34(2190-2205).csv;50.0
rec049_20091103_09.21.34(2205-2220).csv;50.0
rec049_20091103_09.21.34(2220-2235).csv;50.0
rec049_20091103_09.21.34(2235-2250).csv;50.0
rec049_20091103_09.21.34(2250-2265).csv;50.0
rec049_20091103_09.21.34(2265-2280).csv;50.0
rec049_20091103_09.21.34(2280-2295).csv;50.0
rec049_20091103_09.21.34(2295-2310).csv;50.0
rec049_20091103_09.21.34(2310-2325).csv;50.0
rec049_20091103_09.21.34(2325-2340).csv;50.0
rec049_20091103_09.21.34(2340-2355).csv;50.0
rec049_20091103_09.21.34(2355-2370).csv;50.0
rec049_20091103_09.21.34(2370-2385).csv;50.0
rec049_20091103_09.21.34(2385-2400).csv;50.0
rec049_20091103_09.21.34(2400-2415).csv;50.0
rec049_20091103_09.21.34(2415-2430).csv;50.0
rec049_20091103_09.21.34(2430-2445).csv;50.0
rec049_20091103_09.21.34(2445-2460).csv;50.0
rec049_20091103_09.21.34(2460-2475).csv;50.0
rec049_20091103_09.21.34(2475-2490).csv;50.0
rec049_20091103_09.21.34(2490-2505).csv;50.0
rec049_20091103_09.21.34(2505-2520).csv;50.0
rec049_20091103_09.21.34(2520-2535).csv;50.0
rec049_20091103_09.21.34(2535-2550).csv;50.0
rec049_20091103_09.21.34(2550-2565).csv;50.0
rec049_20091103_09.21.34(2565-2580).csv;50.0
rec049_20091103_09.21.34(2580-2595).csv;50.0
rec049_20091103_09.21.34(2595-2610).csv;50.0
rec049_20091103_09.21.34(2610-2625).csv;50.0
rec049_20091103_09.21.34(2625-2640).csv;50.0
rec049_20091103_09.21.34(2640-2655).csv;50.0
rec049_20091103_09.21.34(2655-2670).csv;50.0
rec049_20091103_09.21.34(2670-2685).csv;50.0
rec049_20091103_09.21.34(2685-2700).csv;50.0
rec049_20091103_09.21.34(2700-2715).csv;50.0
rec049_20091103_09.21.34(2715-2730).csv;50.0
rec049_20091103_09.21.34(2730-2745).csv;50.0
rec049_20091103_09.21.34(2745-2760).csv;50.0
rec049_20091103_09.21.34(2760-2775).csv;50.0
rec049_20091103_09.21.34(2775-2790).csv;50.0
rec049_20091103_09.21.34(2790-2805).csv;50.0
rec049_20091103_09.21.34(2805-2820).csv;50.0
rec049_20091103_09.21.34(2820-2835).csv;50.0
rec049_20091103_09.21.34(2835-2850).csv;50.0
rec049_20091103_09.21.34(2850-2865).csv;50.0
rec049_20091103_09.21.34(2865-2880).csv;50.0
rec049_20091103_09.21.34(2880-2895).csv;50.0
rec049_20091103_09.21.34(2895-2910).csv;50.0
rec049_20091103_09.21.34(2910-2925).csv;50.0
rec049_20091103_09.21.34(2925-2940).csv;50.0
rec049_20091103_09.21.34(2940-2955).csv;50.0
rec049_20091103_09.21.34(2955-2970).csv;50.0
rec049_20091103_09.21.34(2970-2985).csv;50.0
rec049_20091103_09.21.34(2985-3000).csv;50.0
rec049_20091103_09.21.34(3000-3015).csv;50.0
rec049_20091103_09.21.34(3015-3030).csv;50.0
rec049_20091103_09.21.34(3030-3045).csv;50.0
rec049_20091103_09.21.34(3045-3060).csv;50.0
rec049_20091103_09.21.34(3060-3075).csv;50.0
rec049_20091103_09.21.34(3075-3090).csv;50.0
rec049_20091103_09.21.34(3090-3105).csv;50.0
rec049_20091103_09.21.34(3105-3120).csv;50.0
rec049_20091103_09.21.34(3120-3135).csv;50.0
rec049_20091103_09.21.34(3135-3150).csv;50.0
rec049_20091103_09.21.34(3150-3165).csv;50.0
rec049_20091103_09.21.34(3165-3180).csv;50.0
rec049_20091103_09.21.34(3180-3195).csv;50.0
rec049_20091103_09.21.34(3195-3210).csv;-1
rec049_20091103_09.21.34(3210-3225).csv;-1
rec049_20091103_09.21.34(3225-3240).csv;-1
rec049_20091103_09.21.34(3240-3255).csv;50.0
rec049_20091103_09.21.34(3255-3270).csv;50.0
rec049_20091103_09.21.34(3270-3285).csv;50.0
rec049_20091103_09.21.34(3285-3300).csv;50.0
rec049_20091103_09.21.34(3300-3315).csv;50.0
rec049_20091103_09.21.34(3315-3330).csv;50.0
rec049_20091103_09.21.34(3330-3345).csv;50.0
rec049_20091103_09.21.34(3345-3360).csv;50.0
rec049_20091103_09.21.34(3360-3375).csv;50.0
rec049_20091103_09.21.34(3375-3390).csv;50.0
rec049_20091103_09.21.34(3390-3405).csv;50.0
rec049_20091103_09.21.34(3405-3420).csv;50.0
rec049_20091103_09.21.34(3420-3435).csv;50.0
rec049_20091103_09.21.34(3435-3450).csv;50.0
rec049_20091103_09.21.34(3450-3465).csv;50.0
rec049_20091103_09.21.34(3465-3480).csv;50.0
rec049_20091103_09.21.34(3480-3495).csv;50.0
rec049_20091103_09.21.34(3495-3510).csv;50.0
rec049_20091103_09.21.34(3510-3525).csv;50.0
rec049_20091103_09.21.34(3525-3540).csv;50.0
rec049_20091103_09.21.34(3540-3555).csv;50.0
rec049_20091103_09.21.34(3555-3570).csv;50.0
rec049_20091103_09.21.34(3570-3585).csv;50.0
rec049_20091103_09.21.34(3585-3600).csv;50.0
rec049_20091103_09.21.34(3600-3615).csv;50.0
rec049_20091103_09.21.34(3615-3630).csv;50.0
rec049_20091103_09.21.34(3630-3645).csv;50.0
rec049_20091103_09.21.34(3645-3660).csv;50.0
rec049_20091103_09.21.34(3660-3675).csv;50.0
rec049_20091103_09.21.34(3675-3690).csv;50.0
rec049_20091103_09.21.34(3690-3705).csv;50.0
rec049_20091103_09.21.34(3705-3720).csv;50.0
rec049_20091103_09.21.34(3720-3735).csv;50.0
rec049_20091103_09.21.34(3735-3750).csv;50.0
rec049_20091103_09.21.34(3750-3765).csv;50.0
rec049_20091103_09.21.34(3765-3780).csv;50.0
rec049_20091103_09.21.34(3780-3795).csv;50.0
rec049_20091103_09.21.34(3795-3810).csv;50.0
rec049_20091103_09.21.34(3810-3825).csv;50.0
rec049_20091103_09.21.34(3825-3840).csv;50.0
rec049_20091103_09.21.34(3840-3855).csv;50.0
rec049_20091103_09.21.34(3855-3870).csv;50.0
rec049_20091103_09.21.34(3870-3885).csv;50.0
rec049_20091103_09.21.34(3885-3900).csv;50.0
rec049_20091103_09.21.34(3900-3915).csv;50.0
rec049_20091103_09.21.34(3915-3930).csv;50.0
rec049_20091103_09.21.34(3930-3945).csv;50.0
rec049_20091103_09.21.34(3945-3960).csv;50.0
rec049_20091103_09.21.34(3960-3975).csv;50.0
rec049_20091103_09.21.34(3975-3990).csv;50.0
rec049_20091103_09.21.34(3990-4005).csv;50.0
rec049_20091103_09.21.34(4005-4020).csv;50.0
rec049_20091103_09.21.34(4020-4035).csv;50.0
rec049_20091103_09.21.34(4035-4050).csv;50.0
rec049_20091103_09.21.34(4050-4065).csv;50.0
rec049_20091103_09.21.34(4065-4080).csv;50.0
rec049_20091103_09.21.34(4080-4095).csv;50.0
rec049_20091103_09.21.34(4095-4110).csv;50.0
rec049_20091103_09.21.34(4110-4125).csv;50.0
rec049_20091103_09.21.34(4125-4140).csv;50.0
rec049_20091103_09.21.34(4140-4155).csv;50.0
rec049_20091103_09.21.34(4155-4170).csv;50.0
rec049_20091103_09.21.34(4170-4185).csv;50.0
rec049_20091103_09.21.34(4185-4200).csv;50.0
rec049_20091103_09.21.34(4200-4215).csv;50.0
rec049_20091103_09.21.34(4215-4230).csv;50.0
rec049_20091103_09.21.34(4230-4245).csv;50.0
rec049_20091103_09.21.34(4245-4260).csv;50.0
rec049_20091103_09.21.34(4260-4275).csv;50.0
rec049_20091103_09.21.34(4275-4290).csv;50.0
rec049_20091103_09.21.34(4290-4305).csv;50.0
rec049_20091103_09.21.34(4305-4320).csv;50.0
rec049_20091103_09.21.34(4320-4335).csv;50.0
rec049_20091103_09.21.34(4335-4350).csv;50.0
rec049_20091103_09.21.34(4350-4365).csv;50.0
rec049_20091103_09.21.34(4365-4380).csv;50.0
rec049_20091103_09.21.34(4380-4395).csv;50.0
rec049_20091103_09.21.34(4395-4410).csv;50.0
rec049_20091103_09.21.34(4410-4425).csv;50.0
rec049_20091103_09.21.34(4425-4440).csv;50.0
rec049_20091103_09.21.34(4440-4455).csv;50.0
rec049_20091103_09.21.34(4455-4470).csv;50.0
rec049_20091103_09.21.34(4470-4485).csv;50.0
rec049_20091103_09.21.34(4485-4500).csv;50.0
rec049_20091103_09.21.34(4500-4515).csv;50.0
rec049_20091103_09.21.34(4515-4530).csv;50.0
rec049_20091103_09.21.34(4530-4545).csv;50.0
rec049_20091103_09.21.34(4545-4560).csv;50.0
rec049_20091103_09.21.34(4560-4575).csv;50.0
rec049_20091103_09.21.34(4575-4590).csv;50.0
rec049_20091103_09.21.34(4590-4605).csv;50.0
rec049_20091103_09.21.34(4605-4620).csv;50.0
rec049_20091103_09.21.34(4620-4635).csv;50.0
rec049_20091103_09.21.34(4635-4650).csv;50.0
rec049_20091103_09.21.34(4650-4665).csv;50.0
rec049_20091103_09.21.34(4665-4680).csv;50.0
rec049_20091103_09.21.34(4680-4695).csv;50.0
rec049_20091103_09.21.34(4695-4710).csv;50.0
rec049_20091103_09.21.34(4710-4725).csv;50.0
rec049_20091103_09.21.34(4725-4740).csv;50.0
rec049_20091103_09.21.34(4740-4755).csv;50.0
rec049_20091103_09.21.34(4755-4770).csv;50.0
rec049_20091103_09.21.34(4770-4785).csv;50.0
rec049_20091103_09.21.34(4785-4800).csv;50.0
rec049_20091103_09.21.34(4800-4815).csv;50.0
rec049_20091103_09.21.34(4815-4830).csv;50.0
rec049_20091103_09.21.34(4830-4845).csv;50.0
rec049_20091103_09.21.34(4845-4860).csv;50.0
rec049_20091103_09.21.34(4860-4875).csv;50.0
rec049_20091103_09.21.34(4875-4890).csv;50.0
rec049_20091103_09.21.34(4890-4905).csv;50.0
rec049_20091103_09.21.34(4905-4920).csv;50.0
rec049_20091103_09.21.34(4920-4935).csv;50.0
rec049_20091103_09.21.34(4935-4950).csv;50.0
rec049_20091103_09.21.34(4950-4965).csv;50.0
rec049_20091103_09.21.34(4965-4980).csv;50.0
rec049_20091103_09.21.34(4980-4995).csv;50.0
rec049_20091103_09.21.34(4995-5010).csv;50.0
rec049_20091103_09.21.34(5010-5025).csv;50.0
rec049_20091103_09.21.34(5025-5040).csv;50.0
rec049_20091103_09.21.34(5040-5055).csv;50.0
rec049_20091103_09.21.34(5055-5070).csv;50.0
rec049_20091103_09.21.34(5070-5085).csv;50.0
rec049_20091103_09.21.34(5085-5100).csv;50.0
rec049_20091103_09.21.34(5100-5115).csv;50.0
rec049_20091103_09.21.34(5115-5130).csv;50.0
rec049_20091103_09.21.34(5130-5145).csv;50.0
rec049_20091103_09.21.34(5145-5160).csv;50.0
rec049_20091103_09.21.34(5160-5175).csv;50.0
rec049_20091103_09.21.34(5175-5190).csv;50.0
rec049_20091103_09.21.34(5190-5205).csv;50.0
rec049_20091103_09.21.34(5205-5220).csv;50.0
rec049_20091103_09.21.34(5220-5235).csv;50.0
rec049_20091103_09.21.34(5235-5250).csv;50.0
rec049_20091103_09.21.34(5250-5265).csv;50.0
rec049_20091103_09.21.34(5265-5280).csv;50.0
rec049_20091103_09.21.34(5280-5295).csv;50.0
rec049_20091103_09.21.34(5295-5310).csv;50.0
rec049_20091103_09.21.34(5310-5325).csv;50.0
rec049_20091103_09.21.34(5325-5340).csv;50.0
rec049_20091103_09.21.34(5340-5355).csv;50.0
rec049_20091103_09.21.34(5355-5370).csv;50.0
rec049_20091103_09.21.34(5370-5385).csv;50.0
rec049_20091103_09.21.34(5385-5400).csv;50.0
rec049_20091103_09.21.34(5400-5415).csv;50.0
rec049_20091103_09.21.34(5415-5430).csv;50.0
rec049_20091103_09.21.34(5430-5445).csv;50.0
rec049_20091103_09.21.34(5445-5460).csv;50.0
rec049_20091103_09.21.34(5460-5475).csv;50.0
rec049_20091103_09.21.34(5475-5490).csv;50.0
rec049_20091103_09.21.34(5490-5505).csv;50.0
rec049_20091103_09.21.34(5505-5520).csv;50.0
rec049_20091103_09.21.34(5520-5535).csv;50.0
rec049_20091103_09.21.34(5535-5550).csv;50.0
rec049_20091103_09.21.34(5550-5565).csv;50.0
rec049_20091103_09.21.34(5565-5580).csv;50.0
rec049_20091103_09.21.34(5580-5595).csv;50.0
rec049_20091103_09.21.34(5595-5610).csv;50.0
rec049_20091103_09.21.34(5610-5625).csv;50.0
rec049_20091103_09.21.34(5625-5640).csv;50.0
rec049_20091103_09.21.34(5640-5655).csv;50.0
rec049_20091103_09.21.34(5655-5670).csv;50.0
rec049_20091103_09.21.34(5670-5685).csv;50.0
rec049_20091103_09.21.34(5685-5700).csv;50.0
rec049_20091103_09.21.34(5700-5715).csv;50.0
rec049_20091103_09.21.34(5715-5730).csv;50.0
rec049_20091103_09.21.34(5730-5745).csv;50.0
rec049_20091103_09.21.34(5745-5760).csv;50.0
rec049_20091103_09.21.34(5760-5775).csv;50.0
rec049_20091103_09.21.34(5775-5790).csv;50.0
rec049_20091103_09.21.34(5790-5805).csv;50.0
rec049_20091103_09.21.34(5805-5820).csv;50.0
rec049_20091103_09.21.34(5820-5835).csv;50.0
rec049_20091103_09.21.34(5835-5850).csv;50.0
rec049_20091103_09.21.34(5850-5865).csv;50.0
rec049_20091103_09.21.34(5865-5880).csv;50.0
rec049_20091103_09.21.34(5880-5895).csv;50.0
rec049_20091103_09.21.34(5895-5910).csv;50.0
rec049_20091103_09.21.34(5910-5925).csv;50.0
rec049_20091103_09.21.34(5925-5940).csv;50.0
rec049_20091103_09.21.34(5940-5955).csv;50.0
rec049_20091103_09.21.34(5955-5970).csv;50.0
rec049_20091103_09.21.34(5970-5985).csv;50.0
rec049_20091103_09.21.34(5985-6000).csv;50.0
rec049_20091103_09.21.34(6000-6015).csv;50.0
rec049_20091103_09.21.34(6015-6030).csv;50.0
rec049_20091103_09.21.34(6030-6045).csv;50.0
rec049_20091103_09.21.34(6045-6060).csv;50.0
rec049_20091103_09.21.34(6060-6075).csv;50.0
rec049_20091103_09.21.34(6075-6090).csv;50.0
rec049_20091103_09.21.34(6090-6105).csv;50.0
rec049_20091103_09.21.34(6105-6120).csv;50.0
rec049_20091103_09.21.34(6120-6135).csv;50.0
rec049_20091103_09.21.34(6135-6150).csv;50.0
rec049_20091103_09.21.34(6150-6165).csv;50.0
rec049_20091103_09.21.34(6165-6180).csv;50.0
rec049_20091103_09.21.34(6180-6195).csv;50.0
rec049_20091103_09.21.34(6195-6210).csv;50.0
rec049_20091103_09.21.34(6210-6225).csv;50.0
rec049_20091103_09.21.34(6225-6240).csv;50.0
rec049_20091103_09.21.34(6240-6255).csv;50.0
rec049_20091103_09.21.34(6255-6270).csv;50.0
rec049_20091103_09.21.34(6270-6285).csv;50.0
rec049_20091103_09.21.34(6285-6300).csv;50.0
rec049_20091103_09.21.34(6300-6315).csv;50.0
rec049_20091103_09.21.34(6315-6330).csv;50.0
rec049_20091103_09.21.34(6330-6345).csv;50.0
rec049_20091103_09.21.34(6345-6360).csv;50.0
rec049_20091103_09.21.34(6360-6375).csv;50.0
rec049_20091103_09.21.34(6375-6390).csv;50.0
rec049_20091103_09.21.34(6390-6405).csv;50.0
rec049_20091103_09.21.34(6405-6420).csv;50.0
rec049_20091103_09.21.34(6420-6435).csv;50.0
rec049_20091103_09.21.34(6435-6450).csv;50.0
rec049_20091103_09.21.34(6450-6465).csv;50.0
rec049_20091103_09.21.34(6465-6480).csv;50.0
rec049_20091103_09.21.34(6480-6495).csv;50.0
rec049_20091103_09.21.34(6495-6510).csv;50.0
rec049_20091103_09.21.34(6510-6525).csv;50.0
rec049_20091103_09.21.34(6525-6540).csv;50.0
rec049_20091103_09.21.34(6540-6555).csv;50.0
rec049_20091103_09.21.34(6555-6570).csv;50.0
rec049_20091103_09.21.34(6570-6585).csv;50.0
rec049_20091103_09.21.34(6585-6600).csv;50.0
rec049_20091103_09.21.34(6600-6615).csv;50.0
rec049_20091103_09.21.34(6615-6630).csv;50.0
rec049_20091103_09.21.34(6630-6645).csv;50.0
rec049_20091103_09.21.34(6645-6660).csv;50.0
rec049_20091103_09.21.34(6660-6675).csv;50.0
rec049_20091103_09.21.34(6675-6690).csv;50.0
rec049_20091103_09.21.34(6690-6705).csv;50.0
rec049_20091103_09.21.34(6705-6720).csv;50.0
rec049_20091103_09.21.34(6720-6735).csv;50.0
rec049_20091103_09.21.34(6735-6750).csv;50.0
rec049_20091103_09.21.34(6750-6765).csv;50.0
rec049_20091103_09.21.34(6765-6780).csv;50.0
rec049_20091103_09.21.34(6780-6795).csv;50.0
rec049_20091103_09.21.34(6795-6810).csv;50.0
rec049_20091103_09.21.34(6810-6825).csv;50.0
rec049_20091103_09.21.34(6825-6840).csv;50.0
rec049_20091103_09.21.34(6840-6855).csv;50.0
rec049_20091103_09.21.34(6855-6870).csv;50.0
rec049_20091103_09.21.34(6870-6885).csv;50.0
rec049_20091103_09.21.34(6885-6900).csv;50.0
rec049_20091103_09.21.34(6900-6915).csv;50.0
rec049_20091103_09.21.34(6915-6930).csv;50.0
rec049_20091103_09.21.34(6930-6945).csv;50.0
rec049_20091103_09.21.34(6945-6960).csv;50.0
rec049_20091103_09.21.34(6960-6975).csv;50.0
rec049_20091103_09.21.34(6975-6990).csv;50.0
rec049_20091103_09.21.34(6990-7005).csv;50.0
rec049_20091103_09.21.34(7005-7020).csv;50.0
rec049_20091103_09.21.34(7020-7035).csv;50.0
rec049_20091103_09.21.34(7035-7050).csv;50.0
rec049_20091103_09.21.34(7050-7065).csv;50.0
rec049_20091103_09.21.34(7065-7080).csv;50.0
rec049_20091103_09.21.34(7080-7095).csv;50.0
rec049_20091103_09.21.34(7095-7110).csv;50.0
rec049_20091103_09.21.34(7110-7125).csv;50.0
rec049_20091103_09.21.34(7125-7140).csv;50.0
rec049_20091103_09.21.34(7140-7155).csv;50.0
rec049_20091103_09.21.34(7155-7170).csv;50.0
rec049_20091103_09.21.34(7170-7185).csv;50.0
rec049_20091103_09.21.34(7185-7200).csv;50.0
rec049_20091103_09.21.34(7200-7215).csv;50.0
rec049_20091103_09.21.34(7215-7230).csv;50.0
rec049_20091103_09.21.34(7230-7245).csv;50.0
rec049_20091103_09.21.34(7245-7260).csv;50.0
rec049_20091103_09.21.34(7260-7275).csv;50.0
rec049_20091103_09.21.34(7275-7290).csv;50.0
rec049_20091103_09.21.34(7290-7305).csv;50.0
rec049_20091103_09.21.34(7305-7320).csv;50.0
rec049_20091103_09.21.34(7320-7335).csv;50.0
rec049_20091103_09.21.34(7335-7350).csv;50.0
rec049_20091103_09.21.34(7350-7365).csv;50.0
rec049_20091103_09.21.34(7365-7380).csv;50.0
rec049_20091103_09.21.34(7380-7395).csv;50.0
rec049_20091103_09.21.34(7395-7410).csv;50.0
rec049_20091103_09.21.34(7410-7425).csv;50.0
